station_id,station_name,latitude,longitude,empty_slots,free_bikes,timestamp,station_uid,bars,museums,restaurants,ratingbars,ratingmuseums,ratingrestaurants,pricebars,pricerestaurants,popularitybars,popularitymuseums,popularityrestaurants
9fb7767ba19d7e665b92c41d329a37de,Vijfwindgatenstraat 23,51.0444101,3.7340243,3,0,2024-04-18 00:29:30.398000+00:00,16708,50.0,13.0,50.0,7.96530612244898,7.8,8.158,2.0,2.0,0.9916202157309109,0.9933315426674894,0.9963852839180478
11b81031b4ea4395876c7a7dbf4f14da,François Benardstraat 80,51.0419186,3.7316075,3,0,2024-04-18 00:29:30.408000+00:00,16705,50.0,18.0,50.0,8.062000000000001,7.866666666666667,8.027999999999999,2.0,2.0,0.9956114503329574,0.8436820522094335,0.9962816203221071
2caa169946b51c132094aa06e634fcad,Hubert Frère-Orbanlaan 634,51.0392616,3.7364216,6,0,2024-04-18 00:29:30.412000+00:00,16706,50.0,14.0,50.0,7.807317073170732,7.8,7.6121951219512205,2.0,2.0,0.9388318830712933,0.8049442987681638,0.9788595408803694
cd7001bfe1befebc9058bdc98b2c8086,Voetweg 19,51.0406669,3.7272728,2,1,2024-04-18 00:29:30.413000+00:00,16700,50.0,18.0,50.0,7.9375,7.95,8.07391304347826,2.0,2.0,0.9684033465948981,0.8576976711351114,0.9964249622364529
bb7ae494088165917b10648d1891f7f8,Lange Kruisstraat 31,51.0523184,3.7257917,6,0,2024-04-18 00:29:30.418000+00:00,14695,50.0,20.0,50.0,8.498,7.3,8.677999999999999,2.0,2.0,0.9975668042465375,0.6574422997822834,0.9976154713528923
fecd51be0c13ce728017a0127aae2152,Bisdomplein GF,51.0526166,3.7288539,16,0,2024-04-18 00:29:30.419000+00:00,12015,50.0,20.0,50.0,8.498,7.3,8.69,2.0,2.0,0.9975422313469353,0.6574422997822834,0.997522711316299
1c9dc37c9f4ad22a9af38194caccf874,Brouwerstraat 1,51.0552908,3.7164211,2,2,2024-04-18 00:29:30.420000+00:00,12014,50.0,15.0,50.0,8.37,7.1,8.544,2.0,2.0,0.9975437206135779,0.558559366616831,0.997825245197115
637df9d7130f3194044e9e1891c240e9,Reep,51.0535559,3.7308213,10,0,2024-04-18 00:29:30.428000+00:00,12016,50.0,18.0,50.0,8.522,7.3,8.684,2.0,2.0,0.9973736250877603,0.6708739335787077,0.9974676616386188
8ecf121c3ab53bb2d5a27f279c82d112,Alexianenplein 1,51.0521669,3.7174294,12,0,2024-04-18 00:29:30.429000+00:00,12011,50.0,15.0,50.0,8.49,7.6499999999999995,8.662,2.0,2.0,0.9974973937833755,0.6248906984660554,0.9976098334148884
8382d32e7725c746e331dfac37e28800,Ter Platen 32,51.0392373,3.7295442,5,1,2024-04-18 00:29:30.443000+00:00,12084,50.0,18.0,50.0,7.932608695652173,7.949999999999999,7.993181818181818,2.0,2.0,0.9672385273280429,0.8576976711351114,0.9951361083335106
ad2be11652d6624b4d4c2fbd413bf528,Tolhuislaan 77,51.0635508,3.7256125,1,1,2024-04-18 00:29:30.444000+00:00,12082,50.0,13.0,50.0,8.03265306122449,7.3,8.304,2.0,2.0,0.9961876901474374,0.49211985139246434,0.996743718486054
78e75ce0a100d0137b9e3025077cae83,Savaanstraat 78,51.0486187,3.7234384,3,1,2024-04-18 00:29:30.448000+00:00,12083,50.0,16.0,50.0,8.552,7.699999999999999,8.687999999999999,2.0,2.0,0.9976114290577197,0.8842662525087052,0.99780732080931
c3c97d972307186c9f2301d3fe97517e,Ham 155,51.0610287,3.7340166,8,0,2024-04-18 00:29:30.452000+00:00,12080,50.0,10.0,50.0,8.022448979591838,7.3,8.146,2.0,2.0,0.9962277407825033,0.6411957747377828,0.9963869859370678
1b8034523fc4ba1cb205dd612e37496f,Blekerijstraat 50,51.0596372,3.7323693,3,1,2024-04-18 00:29:30.454000+00:00,12081,50.0,14.0,50.0,8.384,7.3,8.426,2.0,2.0,0.9968687105078399,0.6012701316937218,0.9970364125694104
86933ae58845264c4df1d2380867bd48,Oude Houtlei 44,51.0529963,3.7167423,3,0,2024-04-18 00:29:31.154000+00:00,12121,50.0,16.0,50.0,8.466000000000001,7.1,8.66,2.0,2.0,0.9975743037678445,0.558559366616831,0.9977384422270918
48c3a40d383d13e41cf4d4f193d3b7fb,Hembysebolwerk,51.05695,3.7074666,6,0,2024-04-18 00:29:31.161000+00:00,23145,50.0,8.0,50.0,7.6380952380952385,0.0,7.957446808510638,2.0,2.0,0.7519290258068634,0.39325574963300214,0.9951717443567432
f7a6ee23fc0e844d63fd15d9b4175b92,Ottogracht 55,51.0588285,3.7267639,2,4,2024-04-18 00:29:30.479000+00:00,12124,50.0,19.0,50.0,8.344,7.3,8.522,2.0,2.0,0.9972997468246707,0.6271575025191816,0.9973459140905899
1ea7b39786ac4c6dc9d96572f92ce385,Ledebergplein 39,51.0374543,3.7412398,3,0,2024-04-18 00:29:30.480000+00:00,12088,46.0,3.0,50.0,7.766666666666667,0.0,7.422727272727273,2.0,2.0,0.8310655498763454,0.6879906601706274,0.8222822479416207
b06e8b3b970597d134c8e46daa306347,Artevelde Hogeschool Watersportbaan,51.0482402,3.7025284,1,2,2024-04-18 00:29:30.494000+00:00,23893,25.0,2.0,38.0,7.722222222222222,0.0,7.876470588235295,2.0,2.0,0.7233192055623603,0.6090967597812905,0.8470911774334239
63fd9646ea2067a76d5c3bbe85c60f0d,Kopenhagenstraat,51.0740496,3.7284415,3,0,2024-04-18 00:29:31.337000+00:00,21323,33.0,0.0,45.0,7.985714285714286,0.0,8.05625,2.0,2.0,0.6910592333012178,0.0,0.8261532041370562
b559c95a78c11f8c88120736ee3137cc,Campus Aula,51.0521984,3.7239713,6,0,2024-04-18 00:29:30.503000+00:00,22540,50.0,20.0,50.0,8.486,7.3,8.666,2.0,2.0,0.9977257302725359,0.6574422997822834,0.9977500372316661
afb911a0285187077bab05003f8e038e,Dukkeldamstraat,51.0780114,3.7300475,3,0,2024-04-18 00:29:31.220000+00:00,18457,16.0,0.0,19.0,7.233333333333333,0.0,7.625,2.0,1.0,0.5872864118095806,0.0,0.7327307122240424
36dda7b4926cb240dfa3a353945da2dd,Kajuitstraat,51.0731978,3.731295,2,1,2024-04-18 00:29:31.224000+00:00,18456,34.0,0.0,45.0,7.985714285714286,0.0,8.083333333333334,2.0,2.0,0.691508957634923,0.0,0.8160839677646555
