station_id,station_name,latitude,longitude,empty_slots,free_bikes,timestamp,station_uid,renting,returning,last_updated
d3ab81397ef1bc938d319bd75ea680c8,2de Gent-Sint-Pietersstation Noord,51.0370561,3.7102414,13,9,2024-04-18 00:29:30.520000+00:00,21444,1,1,1713394587
5fa5584d4d8f8dce2071b928989eb476,Volderstraat b&b hotel,51.0522008,3.7222339,12,0,2024-04-18 00:29:30.526000+00:00,21333,1,1,1712966645
8d13d393ace4f1e7585cf637e2046c9b,Emile Moysonlaan,51.0479245,3.7475342,2,1,2024-04-18 00:29:30.528000+00:00,21330,1,1,1713199328
b6ae4c0c1a89e82a6f20af66612af829,Brusselsesteenweg 316,51.0404691,3.7429901,6,0,2024-04-18 00:29:30.529000+00:00,13207,1,1,1713335033
ec41199bd91f06bd9c22c898898e2500,Moriaanstraat 70,51.0337461,3.7449185,2,1,2024-04-18 00:29:31.284000+00:00,13201,1,1,1713361923
6e24e28ee6a13e80fd699b5274b459e8,Pannenkoekenhuis,51.052252,3.7232608,6,0,2024-04-18 00:29:30.548000+00:00,22539,1,1,1713025451
c79ad33e91a47217daba30120955cd8a,Lieven de Winnestraat 54,51.0490388,3.7142959,3,1,2024-04-18 00:29:30.577000+00:00,12198,1,1,1713400090
c78b3fa77fafe6a072047b34c934b394,Acaciapark,51.06047,3.698906,2,2,2024-04-18 00:29:30.553000+00:00,21538,1,1,1713372682
e96dc4d40ec649747b84ad88ce7452ac,Sparrestraat 23,51.0595685,3.6985802,3,0,2024-04-18 00:29:30.557000+00:00,21537,1,1,1712905358
06238d9c770ffff83eb825f2750b8c28,Meulesteedsesteenweg 146A,51.0760789,3.7304208,1,2,2024-04-18 00:29:31.135000+00:00,17067,1,1,1713372013
15c1fe1e6905d3c2c75149c7fd8e9b1f,Gasmeterlaan 191,51.0673695,3.7227782,1,1,2024-04-18 00:29:31.136000+00:00,13181,1,1,1713375995
ca54282b0972fa7c46c9e0f7f1a0d8d1,Linnenstraat 127,51.0684514,3.691455,6,0,2024-04-18 00:29:30.568000+00:00,16628,1,1,1713338653
d03c28fb2a0b6f1c59f713b00e78b298,SMAK - Stedelijk Museum voor Actuele Kunst,51.0382829,3.7231035,6,0,2024-04-18 00:29:30.581000+00:00,12050,1,1,1712934235
739ceb4a3c815948b1a197efffb66085,Dronkey 2,51.0407704,3.7256633,12,3,2024-04-18 00:29:30.582000+00:00,12053,1,1,1713395483
039374c72295ea6698c3626d478b85d0,Muinkkaai 119,51.0417154,3.7293423,10,2,2024-04-18 00:29:30.584000+00:00,12052,1,1,1713376358
7d770c78d187f3e02796b4e835f76809,Karel van Hulthemstraat 36,51.0441471,3.7230422,3,0,2024-04-18 00:29:30.585000+00:00,12054,1,1,1713332250
5ae9e5c04488fb16dd5963b238664aa5,STAM - Stadsmuseum Gent,51.0433045,3.7177672,24,0,2024-04-18 00:29:30.590000+00:00,12057,1,1,1713283635
15e9bcc8527d8e07220ea3e49bb774f3,Coupure Links 15,51.0466084,3.7194902,12,0,2024-04-18 00:29:30.591000+00:00,12056,1,1,1713129083
a5ccef3ac4c6523f8f7e124f2dbecccb,Gestichtstraat 3,51.0172252,3.7196675,6,0,2024-04-18 00:29:30.594000+00:00,16626,1,1,1713199706
9ec306e6d7a56100f1a2a0770bcb1455,KASKCinema,51.045314,3.7145362,9,3,2024-04-18 00:29:30.598000+00:00,12058,1,1,1713388644
d9f901dfc763a6005c3a197242af2f83,Kiekenstraat 8,51.0642773,3.6979297,2,1,2024-04-18 00:29:30.604000+00:00,12192,1,1,1713332989
d8a61f7ed7a6fabd1b57d8af0030c2f6,Iepenstraat 2,51.0499168,3.7173279,2,2,2024-04-18 00:29:30.605000+00:00,12194,1,1,1713372821
a20efc6130c6b5a9f7a227c73d427106,Brugsesteenweg 370,51.0685655,3.6850426,1,2,2024-04-18 00:29:30.608000+00:00,16588,1,1,1713396119
1f7e478c3787e14b5f4ca1f1f831a3c1,Roodborstjesstraat,51.0811966,3.7048535,0,3,2024-04-18 00:29:30.975000+00:00,24255,1,1,1712842302
f022ca854bd64064a98753391f68b1b6,Poel 15,51.0545287,3.7173127,12,0,2024-04-18 00:29:30.607000+00:00,12196,1,1,1713375728
37d89cc58470d6b3c7bd6f4644fce078,Van Den Heckestraat 7,51.0369233,3.7444712,2,0,2024-04-18 00:29:30.378000+00:00,16678,1,1,1713338656
0728885bea6c3898896362822e7f1591,Ekkergemstraat 34,51.0513956,3.7059044,3,0,2024-04-18 00:29:30.619000+00:00,16449,1,1,1713379194
14cb0473ca0b8a57edbdc25ae6679710,Sterre Hoofdingang,51.0265572,3.7141567,11,1,2024-04-18 00:29:30.621000+00:00,15560,1,1,1713339260
6e81b69e9b5f71458f07d4ce5fa18fe0,Hector van Wittenberghestraat 55,51.059432,3.7123166,3,0,2024-04-18 00:29:30.629000+00:00,16692,1,1,1713355056
15c2c27d8a652ded0b756607b4577153,Papegaaistraat 59,51.0506871,3.7130943,3,0,2024-04-18 00:29:30.633000+00:00,16690,1,1,1713248366
ef142705ab7da9b328648e0f8e41fd8f,UGent Homes,51.0396756,3.7288916,14,2,2024-04-18 00:29:30.637000+00:00,16699,1,1,1713390917
7ea5cae4a25e429c7c341cb0e3dd2caf,Kouter 175,51.050446,3.7247839,6,6,2024-04-18 00:29:30.638000+00:00,16698,1,1,1713376324
67cf5356223b4cdd7d63037b97913d1b,Guldenvliesstraat 2-32,51.0590604,3.7075347,2,1,2024-04-18 00:29:30.640000+00:00,24241,1,1,1713358239
daadc17d513fa4b17d65cc57eee230dc,Forelstraat 109,51.0487779,3.7430119,3,0,2024-04-18 00:29:30.657000+00:00,12373,1,1,1713333756
a90475191431fa0504055cd3f9624f50,Gent-Sint-Pietersstation Noord,51.0360093,3.7119168,9,11,2024-04-18 00:29:30.653000+00:00,17180,1,1,1713389939
fa5ba459c6586ffe4fb656b209d50ae2,Johannes Schrantstraat,51.0538571,3.7016084,3,1,2024-04-18 00:29:30.655000+00:00,17268,1,1,1713378506
2b94135a7fddb4b8c6366f96b72b52be,Abrahamstraat,51.0572295,3.7172372,1,2,2024-04-18 00:29:30.537000+00:00,12063,1,1,1713276113
c4c341211dc9fccf3f8c01a8c633fa8f,Doornzelestraat 1,51.0639684,3.7295391,1,2,2024-04-18 00:29:30.658000+00:00,12377,1,1,1713364172
c14836fa30d12c4568d4603741542537,Groendreef 47,51.0620088,3.7031366,6,0,2024-04-18 00:29:30.661000+00:00,12400,1,1,1713332448
ee4b3a34e33c19ca79aad9878e2ea308,Bar Oswald,51.0678339,3.7281344,6,0,2024-04-18 00:29:30.664000+00:00,16967,1,1,1712785967
fb0646bb18bbeb5dd4c1af0af9e498fe,Patijntjestraat 11,51.0390628,3.7087229,2,2,2024-04-18 00:29:30.667000+00:00,12177,1,1,1713379758
aac91dcfebcf4143913803e1df988857,Lobeliastraat,51.0632119,3.7000761,2,1,2024-04-18 00:29:30.672000+00:00,21263,1,1,1713331526
56c4f1d888b9261c4a9b3d19cbf3598e,Tolhuislaan 148,51.0648525,3.7266142,0,1,2024-04-18 00:29:31.364000+00:00,12388,1,1,1713399409
6aa5f68930b1c3216094398700ab6c57,Charlotte Despardstraat 30,51.060323,3.6892785,3,0,2024-04-18 00:29:30.681000+00:00,21776,1,1,1713293577
df90f60cecf08c820f62a73ceb7ce8ea,Gatti De Gammondstraat 15,51.0601682,3.6903478,3,0,2024-04-18 00:29:30.688000+00:00,21775,1,1,1713390018
abeef1501296f809e1d4627dfbd34e66,Hubert Frere Orbanlaan,51.0464312,3.732826,3,0,2024-04-18 00:29:30.691000+00:00,18800,1,1,1713312467
4c4db03e2ac6eb77f5da4ca584da33a0,Filips van Cleeflaan,51.0604647,3.7107695,6,0,2024-04-18 00:29:30.698000+00:00,19383,1,1,1713210092
ab63f92287505218ed77bb453e869afd,Antwerpsesteenweg 235,51.0614482,3.7485343,4,2,2024-04-18 00:29:30.701000+00:00,13159,1,1,1713206629
412fb0879206a060f7c1f89066f24059,Lentestraat 35,51.0352341,3.7303494,3,3,2024-04-18 00:29:30.702000+00:00,13395,1,1,1713357258
70fa8d4e4d0e315c7170f44cd57625b7,Filips van Marnixstraat 75,51.0402522,3.7189144,2,1,2024-04-18 00:29:30.703000+00:00,13396,1,1,1713383061
a15c6b46db35dd912a911523fd4dd250,Zwijnaardsesteenweg 99 ,51.0347921,3.7258515,5,0,2024-04-18 00:29:30.709000+00:00,13258,1,1,1713371372
24679ae65b0980fd9303ac53387c85a7,Neringstraat 2,51.0545013,3.7444318,5,1,2024-04-18 00:29:30.712000+00:00,13393,1,1,1713372304
2412de399716b248629d2578c30d0b70,Europalaan 93,51.0447751,3.7001235,3,0,2024-04-18 00:29:30.713000+00:00,13392,1,1,1713214440
5b47c24e954a6cf7049e5225843388cc,Krijgslaan 100,51.0334311,3.72049,2,1,2024-04-18 00:29:31.286000+00:00,13251,1,1,1713373200
dd8907b6f546637904eae930c63f717b,Stropstraat 157,51.0327095,3.7304218,3,0,2024-04-18 00:29:30.723000+00:00,16663,1,1,1713365990
b18db117450a24de10ebdc07f8d60721,Sint-Juliaanstraat 28/32,51.0335332,3.7315122,6,0,2024-04-18 00:29:30.724000+00:00,16664,1,1,1713364624
fd9055f8ffc3d10246da2114b6aa2c39,Frans de Coninckstraat 5,51.0312427,3.7437784,0,6,2024-04-18 00:29:30.730000+00:00,16668,1,1,1713358341
f4d1bb12fd1aaf84e993bbaa9656af13,Koningin Fabiolalaan 76,51.0388912,3.701733,6,1,2024-04-18 00:29:30.733000+00:00,13283,1,1,1713393880
a653570f7f625a352b81e7548e6107a9,Marialand,51.0537828,3.7117455,2,0,2024-04-18 00:29:30.734000+00:00,13531,1,1,1713160642
6108dfa3fbde59260f4ed9e008e39d88,Vlaamsekaai 86,51.0449118,3.7429104,3,0,2024-04-18 00:29:30.742000+00:00,16712,1,1,1713249739
93af71fd89a2b5c3e8a5ba1aa2f29e2c,Sint-Widostraat,51.0579855,3.7193673,3,4,2024-04-18 00:29:30.753000+00:00,12005,1,1,1713368756
710e516a568381d753fc73954d75421c,Yachtdreef,51.0460194,3.7027896,5,1,2024-04-18 00:29:30.755000+00:00,12002,1,1,1713293834
24638b3101e7b7ff2adb4eab64b77760,Sint Niklaasstraat ,51.0525333,3.7229279,6,0,2024-04-18 00:29:30.756000+00:00,12003,1,1,1713272398
13088b02393576a563630e8eacb9458f,Strandlaan 26,51.0447825,3.6871504,18,5,2024-04-18 00:29:30.762000+00:00,12000,1,1,1713363772
fb1e1c1a98357e8db2c8c39e4b37974b,3de Gent-Sint-Pietersstation Noord,51.0364314,3.7130812,5,5,2024-04-18 00:29:30.763000+00:00,23129,1,1,1713372536
48b6902234b2c85bcfd40df4593101a4,Sint-Annastraat 3,51.0472983,3.7337091,3,0,2024-04-18 00:29:30.790000+00:00,13324,1,1,1712930998
d11d22de75282c7c05798b62807a5a3c,Wasstraat 116,51.0560957,3.7444236,3,3,2024-04-18 00:29:30.792000+00:00,13325,1,1,1713375733
75db5d57566cc06f7664b91d1ab56c51,Ommegangstraat 2,51.0425649,3.7366551,3,0,2024-04-18 00:29:30.804000+00:00,13322,1,1,1712988314
86467c41b30e470c56fb762eab15fac8,Sportstraat 212,51.0417894,3.7068596,1,2,2024-04-18 00:29:30.814000+00:00,13286,1,1,1713396303
ed8a2373c39ef8d3f79a878e073dfa61,Sterre Zuid,51.0240214,3.713336,10,2,2024-04-18 00:29:30.815000+00:00,15559,1,1,1713368982
eaa6b245ee62c45784f77efbb12271ec,Sterre Noord,51.0262373,3.7128156,10,3,2024-04-18 00:29:30.828000+00:00,15558,1,1,1713360551
fdd045998e6d644711170bf8238e8f36,Gordunakaai 1,51.042648,3.7104159,1,2,2024-04-18 00:29:30.833000+00:00,12139,1,1,1713265862
4566bdaafaefa59d531d3c37d3d9eec7,Meibloemstraat 120,51.0602159,3.6949114,3,0,2024-04-18 00:29:30.839000+00:00,12133,1,1,1713154117
65e05d4cbe334ce8c884fd37ed00b328,Kaarderijstraat 31,51.0553219,3.697488,5,2,2024-04-18 00:29:30.841000+00:00,12130,1,1,1713370494
7c74633c0a25be37e476016517c052ea,Haspelstraat 49,51.0585863,3.7022347,4,1,2024-04-18 00:29:30.861000+00:00,12131,1,1,1713388566
6a9fec262669a8655ed0199316c51c37,Fortlaan Citadelpark,51.0366249,3.7166989,4,2,2024-04-18 00:29:30.862000+00:00,12137,1,1,1713374598
16aa1ecb3616ddbb12d7c8c5d69cdca5,Voskenslaan 183,51.0302418,3.7060293,3,0,2024-04-18 00:29:30.864000+00:00,12135,1,1,1713372607
3de3303cc39dc978396676413e161261,Ooievaarstraat 66,51.0581844,3.6986053,3,0,2024-04-18 00:29:30.835000+00:00,12132,1,1,1713367848
70a5262d46266753caed1fcf835814b5,P+R E17 Gentbrugge,51.0348576,3.7553025,11,1,2024-04-18 00:29:30.890000+00:00,23235,1,1,1713195294
0837c7e59c8a9b0e26ea6b114e6fff3c,Edmond Van Beverenplein 7,51.0729727,3.7097549,3,0,2024-04-18 00:29:30.892000+00:00,13212,1,1,1713359022
16792b84fd889a2b1428e2659ff699bd,Welvaartstraat 1 ,51.0676195,3.70002,1,5,2024-04-18 00:29:30.901000+00:00,13215,1,1,1713380096
0858f39570fc54992ae282ddb6107b9c,Peerstraat 2,51.0591027,3.6923874,3,0,2024-04-18 00:29:30.902000+00:00,13216,1,1,1713034158
30527cbb6b8450a98f14c30b9bcfdfd1,Gentbruggestraat 90,51.05023,3.7526381,2,1,2024-04-18 00:29:30.905000+00:00,13193,1,1,1713391148
f45fe8b31cc637ae07751c634699aeed,Emiel Lossystraat 55h,51.0494013,3.7597954,1,2,2024-04-18 00:29:31.170000+00:00,13192,1,1,1713157567
f3e2c03768168f204f28e72844f796f3,Wolterslaan 160,51.0476303,3.7511836,0,3,2024-04-18 00:29:30.916000+00:00,13190,1,1,1713036719
25a130c9cfae8ee8b39a38d3c4698175,Kerkstraat 130,51.0440985,3.7494853,5,1,2024-04-18 00:29:30.917000+00:00,13196,1,1,1713250895
7cad2bed83414886e94e9f3852750b02,Bassijnstraat 2,51.0455618,3.7477834,6,0,2024-04-18 00:29:30.918000+00:00,13195,1,1,1713266735
306d129bbe946a0cfdbeda0257d9f90f,Tramhalte Don Bosco,51.0231244,3.6989272,0,3,2024-04-18 00:29:30.919000+00:00,23834,1,1,1713189292
59cfef6dde0ede6816726679a3a0aaa2,Verkortingstraat 102,51.0646903,3.7521296,1,2,2024-04-18 00:29:30.920000+00:00,22292,1,1,1713196068
ce7c8da008cd4743ef78d7cb694dd201,Az Sint Lucas ,51.0614386,3.7202492,1,2,2024-04-18 00:29:30.921000+00:00,23838,1,1,1713376955
f8f4d44802ae144e59808bccd285fa47,Jan van Gentstraat 36,51.056694,3.7355042,2,1,2024-04-18 00:29:30.923000+00:00,13267,1,1,1713345016
bbc2bc4378ed920e8034be8f3e905443,Oostendestraat 91,51.0351541,3.7151205,6,0,2024-04-18 00:29:30.928000+00:00,13260,1,1,1713351372
07006d4c2648720f7ee0ee3baec5a1b0,Beemdstraat 5,51.0411883,3.7152769,0,3,2024-04-18 00:29:30.929000+00:00,13268,1,1,1713384715
2c71223d86e73df9207c3fbe5b81a1d6,Sint-Pietersnieuwstraat 35,51.0465209,3.7270528,13,11,2024-04-18 00:29:30.930000+00:00,18654,1,1,1713394200
e8df6ff566c6126e4ce3f8c42528a1b5,Tweekerkenstraat,51.0426564,3.7274674,6,0,2024-04-18 00:29:30.931000+00:00,18657,1,1,1713361405
db7e28dfd241236f6d2e642c5c23106c,Keizervest 1,51.0419677,3.7397721,5,1,2024-04-18 00:29:30.932000+00:00,19923,1,1,1713379732
bcd66f162c4f4f4f704d85ebe9fac6bb,Laurent Delvaux straat 5,51.0421195,3.7197052,2,1,2024-04-18 00:29:30.933000+00:00,18302,1,1,1713392176
ea3fa0ae52bafccec22bf0737c4b4ca3,Kompasplein,51.0648827,3.7379278,4,2,2024-04-18 00:29:30.934000+00:00,18301,1,1,1713377737
b75a971f9e7074b0fdc889855fcb98e9,Jozef Plateaustraat 45,51.0461967,3.7250625,11,1,2024-04-18 00:29:30.934000+00:00,18659,1,1,1713379677
7386e354edbb081c386cfeb5f16a3345,Blandijnberg 2,51.0440229,3.7251746,9,3,2024-04-18 00:29:30.935000+00:00,18658,1,1,1713376657
50ea374a6308157d7116b3f28235a516,Muinkkaai 34,51.0449481,3.728668,2,1,2024-04-18 00:29:30.940000+00:00,12047,1,1,1713138903
94e5f5c27de40e0341b56899409c8a86,Martelaarslaan 406,51.0485769,3.7094228,3,1,2024-04-18 00:29:30.942000+00:00,16613,1,1,1713387349
79644c45b412cb483fcf7b922ad29f8a,Koolkapperstraat 18,51.0521476,3.7028285,3,1,2024-04-18 00:29:30.944000+00:00,16611,1,1,1713388892
2b4f9b13dd287d944a25e400eb144f1b,Portugalstraat 13,51.0579847,3.704422,3,1,2024-04-18 00:29:30.945000+00:00,16610,1,1,1713380546
512ca6395b9e7115aa29a336c64003d1,Artevelde Hogeschool Brusselsepoortstraat,51.0429092,3.73865,3,0,2024-04-18 00:29:30.955000+00:00,23901,1,1,1713251609
a0791ee328d28e17bd311521f529cccf,keizerkarelstraat 1 ,51.0534975,3.7314845,2,1,2024-04-18 00:29:30.958000+00:00,22599,1,1,1713369683
2ba7e8a05a2242ef8d66f88b8d1c70b4,Emanuel Hielstraat 30,51.0446084,3.7587073,0,3,2024-04-18 00:29:30.959000+00:00,12767,1,1,1713391549
8e76c111b7d9c76e7c39288abcb4e0b0,Dok Noord 2,51.0666684,3.7319924,5,2,2024-04-18 00:29:30.967000+00:00,18784,1,1,1713377528
65045dbf2f556e03b40428ee0470c28c,Corbiestraat 36,51.0331016,3.7238981,6,0,2024-04-18 00:29:30.968000+00:00,16476,1,1,1713389818
c9dba34e928ed1f54249921cc8d1056a,KASK,51.0455266,3.7186354,3,0,2024-04-18 00:29:30.969000+00:00,20840,1,1,1713263639
0c40c3cc2c1f83daedae3d976fbca863,Oude Houtlei 124,51.0512725,3.7169903,3,0,2024-04-18 00:29:30.970000+00:00,13400,1,1,1713163650
a31b051d36e31ae2d594bfd6226c2955,P+R Bourgoyen,51.0671332,3.682853,9,0,2024-04-18 00:29:30.971000+00:00,13404,1,1,1713369937
d88b144ae017a2c6faf494cc5082d1b0,Verlorenkost 11,51.0464758,3.721487,3,3,2024-04-18 00:29:31.040000+00:00,12317,1,1,1713391562
15a113cf10b673d93cfd871aeb3fb71a,Einde Were 50,51.0508322,3.7022726,2,5,2024-04-18 00:29:30.729000+00:00,12183,1,1,1713379304
623402d635eed864e0856d173bc1cf8a,Kasteellaan 487,51.0557261,3.738719,2,1,2024-04-18 00:29:30.559000+00:00,16687,1,1,1713388012
8f6782b3e83e3fbef4623c4dee0db8fc,KAA Gent Stadion,51.0147138,3.7343618,15,1,2024-04-18 00:29:30.984000+00:00,15995,1,1,1713367652
562aebeda4804551ed6ae565c87ebcc2,Ankerslaan 19,51.0384054,3.7498162,1,2,2024-04-18 00:29:30.989000+00:00,13199,1,1,1713295935
b3806cc7b78103eafb3703ac87c54701,Victor Braeckmanlaan 180,51.0601714,3.7607947,4,8,2024-04-18 00:29:30.990000+00:00,12437,1,1,1713377549
07778ce00e2fd874c3c70a88af7bf3fd,Vliegtuiglaan 10,51.0739085,3.7390308,5,1,2024-04-18 00:29:30.991000+00:00,12435,1,1,1713365955
b319674709b72867b2f9a81d8cd5ee5d,Spiegelhofstraat,51.0527507,3.7040082,3,0,2024-04-18 00:29:30.994000+00:00,21264,1,1,1713341576
3a6b39595384c58f2d3dfd92496b0d7a,Beukelaarstraat,51.0612925,3.7024551,3,0,2024-04-18 00:29:31+00:00,21262,1,1,1713370126
aefadb9d06838462248e19a824090da5,Gaston Crommenlaan 8,51.0363702,3.7357186,6,1,2024-04-18 00:29:31.004000+00:00,12438,1,1,1713394648
df3c7a232a1a1cec510be8a13e4b4fa4,Martelaarslaan 12,51.0494639,3.7051365,3,0,2024-04-18 00:29:31.008000+00:00,13318,1,1,1713368131
aefe3eb74b7f6859882c62478418702f,Bijlokevest 79,51.0476964,3.7123697,6,0,2024-04-18 00:29:31.009000+00:00,13315,1,1,1712942461
01a6766ca7d27d30daa6b6d3fd661680,Hofstraat 26,51.045921,3.7298503,3,0,2024-04-18 00:29:31.010000+00:00,13314,1,1,1713337705
ad6077e6c5f37838587c57e61b93f6d6,Sint-Denijslaan 431,51.0359502,3.6954795,1,4,2024-04-18 00:29:31.017000+00:00,12142,1,1,1713352931
44d8b70f1bf65c2a5302b8074964e003,Koningin Fabiolalaan 29,51.0377762,3.7064453,6,0,2024-04-18 00:29:31.020000+00:00,12141,1,1,1713256962
94e402c93dfb7cbddef2793241e2d4d7,Reigerstraat 50,51.0339931,3.7089561,3,0,2024-04-18 00:29:31.024000+00:00,12140,1,1,1713352437
50ea990cfdc81a1f6ab2a9efa48df647,Kunstlaan 1,51.0412335,3.7252314,7,5,2024-04-18 00:29:31.025000+00:00,12147,1,1,1713399218
110873bf105faf68bd53a107f3ab3854,Lange Violettestraat 227a,51.0454271,3.7351025,3,0,2024-04-18 00:29:31.028000+00:00,12146,1,1,1713306406
fc0d36e5fbe5faccf10c2981100cda49,Charles de Kerchovelaan 4b,51.0416931,3.719268,5,0,2024-04-18 00:29:31.035000+00:00,12149,1,1,1713341678
5310a0886a2d1ac8cf169d8e5b183896,Waldamkaai 13,51.0566811,3.7085281,4,2,2024-04-18 00:29:31.064000+00:00,13389,1,1,1713356785
aa6d9edc68da484de646e48b7354db61,P+R Gentbrugge,51.0324413,3.7590644,9,3,2024-04-18 00:29:30.971000+00:00,13387,1,1,1713314123
c207f7a3f9f25cdbf91b0dda512ac067,Leo Tertzweillaan 42,51.0427279,3.7520773,0,3,2024-04-18 00:29:31.048000+00:00,12313,1,1,1713389943
0c07c4116c86821583827c3b1ce46dfc,Vincent Evrardlaan 8,51.0449175,3.753857,1,2,2024-04-18 00:29:31.053000+00:00,12311,1,1,1713371542
38b7229e2a9b7dcd954c5003bfb56e63,Koningin Astridpark,51.050248,3.7379477,3,0,2024-04-18 00:29:31.058000+00:00,12070,1,1,1713351595
65f322c4c27c55b7bbd5cac5ce8ca6f4,Druifstraat 6,51.0626144,3.6932442,3,0,2024-04-18 00:29:31.036000+00:00,13226,1,1,1713247736
ec75583be1d60c05006c7b52b3aa170c,Zwijnaarde Overdekt,51.0124254,3.7077672,8,2,2024-04-18 00:29:31.065000+00:00,15639,1,1,1713368284
514b25abca3bb965234ef90ca1292772,Station Gentbrugge,51.0383084,3.7567656,9,3,2024-04-18 00:29:31.066000+00:00,19356,1,1,1713389966
0d9b2c4835426455a696e34fda8d1bc7,Duifhuisstraat 73 ,51.0398793,3.7027029,3,0,2024-04-18 00:29:31.067000+00:00,16655,1,1,1713105122
26635f05b6e0328057285ea43d844363,Kortrijksesteenweg 600,51.0312383,3.7132221,3,0,2024-04-18 00:29:31.068000+00:00,16653,1,1,1713394695
d57f85f8bc129834a1a0829c7dfe107d,Diksmuidestraat 52,51.0312607,3.7226933,3,0,2024-04-18 00:29:31.072000+00:00,16651,1,1,1713300282
a55c54328f1d8edefac571516cfefcb1,Krijgslaan 163,51.0315026,3.7204142,3,0,2024-04-18 00:29:31.074000+00:00,16650,1,1,1713107259
ba76f73ab1d040c634b7b319b6e784d6,Justus De Harduwijnlaan 3,51.066559,3.7285682,5,1,2024-04-18 00:29:31.080000+00:00,19280,1,1,1713216518
da96a0ccc3dbd1dbd8e64afb2dd19eea,Victor Frisstraat 57,51.0630107,3.7074887,0,3,2024-04-18 00:29:31.075000+00:00,16089,1,1,1713301843
256b6464a04ba858d8a5122607eba8c0,Emilius Seghersplein,51.0595563,3.7035818,2,2,2024-04-18 00:29:31.085000+00:00,21828,1,1,1713368142
ec9c2c511ecffd213d860256b92c76b9,Het Rustpunt,51.0562604,3.716088,6,0,2024-04-18 00:29:31.086000+00:00,15085,1,1,1713335608
a4bac6da7fe741fd8dbe2e97f988420e,Filips van Arteveldestraat,51.0505419,3.7349825,11,1,2024-04-18 00:29:31.100000+00:00,12033,1,1,1713367316
37f6c13ef321ee815c8b8df619fe3374,StudioSkoop,51.0489671,3.7338274,6,0,2024-04-18 00:29:31.101000+00:00,12032,1,1,1713331161
815f23bfec6e706679694ddbba4fed81,Woodrow Wilsonplein,51.0483397,3.7309618,3,13,2024-04-18 00:29:31.102000+00:00,12031,1,1,1713372721
974449cb078b918a03db31a8b8cb0491,Pieter de Keyserestraat,51.0538131,3.7335358,0,3,2024-04-18 00:29:31.103000+00:00,12030,1,1,1713363038
5e36f41e1252297e4f8dac3fce41be46,Kraanlei 71,51.0576098,3.7237438,5,3,2024-04-18 00:29:31.104000+00:00,12037,1,1,1713388217
a1ff1716121a13a32a4ee6a3875e4c7a,Sint-Michielsplein 16,51.0538692,3.7189684,10,0,2024-04-18 00:29:31.105000+00:00,12034,1,1,1713286209
aee9ffe217c6051ab73fb6ad6d68d269,P+R Ledeberg,51.0365714,3.7386892,11,1,2024-04-18 00:29:31.106000+00:00,23130,1,1,1713395304
edb7c7d5b26b1e3a1754590e80c0a095,Pijndersstraat 36,51.0581783,3.7362448,2,1,2024-04-18 00:29:31.107000+00:00,13299,1,1,1713385361
3d957a8133c0864d7d1f882a86c9462e,Zwijnaarde West,51.0103657,3.7077314,4,1,2024-04-18 00:29:31.108000+00:00,15544,1,1,1713370690
8b5152dee25a712e95c1d5166106da0f,Franklin Rooseveltlaan 457,51.0432014,3.7325584,2,1,2024-04-18 00:29:31.120000+00:00,12109,1,1,1713371344
e1cea084c97551ce01b10b7cf34dc873,Hospitaalbrug,51.0469277,3.7186038,0,3,2024-04-18 00:29:31.122000+00:00,22609,1,1,1713373391
0ddca27a22db612b3fb0ac4cf3b2bd04,Studentenhuis,51.0474323,3.7222758,3,0,2024-04-18 00:29:31.123000+00:00,22608,1,1,1713386195
5617ccab3a3e186849269a726d3a0a5b,Savaanstraat 47,51.0489781,3.726748,5,1,2024-04-18 00:29:31.124000+00:00,22603,1,1,1713373896
21427543e2b9bc804d0371739e92659f,Sint-Jansvest,51.0500002,3.7277666,2,1,2024-04-18 00:29:31.125000+00:00,22602,1,1,1712805899
5c124b877f162f6abd5bd7b8819b8678,Blauw Kotje,51.0311431,3.7137303,2,1,2024-04-18 00:29:31.134000+00:00,21707,1,1,1713335544
dbe6c36eb9d292b2399cc7334d9e7267,Heernisplein 23a,51.0525989,3.7481826,6,0,2024-04-18 00:29:30.561000+00:00,13180,1,1,1713334118
6cae528f05baf1a1d34d5a3991ff68ac,Adriaan Pietersstraat 1,51.0713864,3.6864705,0,2,2024-04-18 00:29:30.566000+00:00,17066,1,1,1713085005
a94ed61c374220ece6493538e63a6b10,Kerkstraat 109,51.0445745,3.7535088,1,2,2024-04-18 00:29:31.141000+00:00,23635,1,1,1713359533
d975bc04543358b601cee55edfabb198,Anjelierstraat,51.0725219,3.7126014,3,1,2024-04-18 00:29:31.142000+00:00,21317,1,1,1713361497
eb6368c03bcb93942294412d0e5ca27f,Hoveniersstraat 15,51.0373771,3.7426545,5,1,2024-04-18 00:29:30.439000+00:00,12086,1,1,1713368357
af788d150baa69a07920ac23ad6b7526,Neerscheldestraat 33,51.0429103,3.7435828,3,0,2024-04-18 00:29:31.147000+00:00,12214,1,1,1713346327
93eae9fcfce9a2029372682052ab51c3,Kattenberg 2,51.0429065,3.7234729,2,1,2024-04-18 00:29:31.152000+00:00,12351,1,1,1713367171
5ed06b9293e8370e456adc02d89e1a97,P+R The Loop tramhalte,51.025282,3.6929063,8,4,2024-04-18 00:29:31.153000+00:00,11999,1,1,1713365660
