station_id,fsq_id,name,popularity,rating
5b47c24e954a6cf7049e5225843388cc,4bb5ee87941ad13a6da71ee3,Museum of Fine Arts (MSK) (Museum voor Schone Kunsten (MSK)),0.9981969236006213,7.7
5b47c24e954a6cf7049e5225843388cc,5f0880fe938b7c3b5e7b9971,Gents Universiteitsmuseum (Gents Universiteitsmuseum (GUM)),0.9975932387294428,
5b47c24e954a6cf7049e5225843388cc,4fa8ed7ae4b0f293ac065a56,Museum voor Dierkunde,0.3789704912452397,
5b47c24e954a6cf7049e5225843388cc,70873b9394894093fa85c25e,Contemporary Art Heritage Flanders - CAHF,0.7110982277726954,
5b47c24e954a6cf7049e5225843388cc,b8fcb23a2258445e0ff4aed1,Museum Dr.Guislain VZW,0.3785662617279748,
5b47c24e954a6cf7049e5225843388cc,898d10780eac42f5d69ba837,MSK Gent,,
5b47c24e954a6cf7049e5225843388cc,f813c60a6f2a42380b4b5167,Museum of Fine Arts,,
5b47c24e954a6cf7049e5225843388cc,c3194e6504d5423745061288,Soundset Msk,,
dd8907b6f546637904eae930c63f717b,4b5c4d1bf964a520342a29e3,S.M.A.K.,0.9990692083484033,8.1
dd8907b6f546637904eae930c63f717b,4bb5ee87941ad13a6da71ee3,Museum of Fine Arts (MSK) (Museum voor Schone Kunsten (MSK)),0.9981969236006213,7.7
dd8907b6f546637904eae930c63f717b,b8fcb23a2258445e0ff4aed1,Museum Dr.Guislain VZW,0.3785662617279748,
dd8907b6f546637904eae930c63f717b,5f0880fe938b7c3b5e7b9971,Gents Universiteitsmuseum (Gents Universiteitsmuseum (GUM)),0.9975932387294428,
dd8907b6f546637904eae930c63f717b,4fa8ed7ae4b0f293ac065a56,Museum voor Dierkunde,0.3789704912452397,
dd8907b6f546637904eae930c63f717b,70873b9394894093fa85c25e,Contemporary Art Heritage Flanders - CAHF,0.7110982277726954,
dd8907b6f546637904eae930c63f717b,4babe508f964a520fed23ae3,Zebrastraat,0.9974150586132801,
dd8907b6f546637904eae930c63f717b,c3194e6504d5423745061288,Soundset Msk,,
dd8907b6f546637904eae930c63f717b,898d10780eac42f5d69ba837,MSK Gent,,
dd8907b6f546637904eae930c63f717b,f813c60a6f2a42380b4b5167,Museum of Fine Arts,,
dd8907b6f546637904eae930c63f717b,227c6002fae744ce69be3242,Kunstplatform Zebrastraat - Gent,,
b18db117450a24de10ebdc07f8d60721,4b5c4d1bf964a520342a29e3,S.M.A.K.,0.9990692083484033,8.1
b18db117450a24de10ebdc07f8d60721,4bb5ee87941ad13a6da71ee3,Museum of Fine Arts (MSK) (Museum voor Schone Kunsten (MSK)),0.9981969236006213,7.7
b18db117450a24de10ebdc07f8d60721,4bf3c7f598ac0f47a32c63a8,St. Peter's Abbey (Sint-Pietersabdij),0.9962183264897986,7.8
b18db117450a24de10ebdc07f8d60721,b8fcb23a2258445e0ff4aed1,Museum Dr.Guislain VZW,0.3785662617279748,
b18db117450a24de10ebdc07f8d60721,5f0880fe938b7c3b5e7b9971,Gents Universiteitsmuseum (Gents Universiteitsmuseum (GUM)),0.9975932387294428,
b18db117450a24de10ebdc07f8d60721,4fa8ed7ae4b0f293ac065a56,Museum voor Dierkunde,0.3789704912452397,
b18db117450a24de10ebdc07f8d60721,70873b9394894093fa85c25e,Contemporary Art Heritage Flanders - CAHF,0.7110982277726954,
b18db117450a24de10ebdc07f8d60721,4babe508f964a520fed23ae3,Zebrastraat,0.9974150586132801,
b18db117450a24de10ebdc07f8d60721,5abf2f0b12c8f021e382e09b,Kapittelzaal,0.989117715890475,
b18db117450a24de10ebdc07f8d60721,c3194e6504d5423745061288,Soundset Msk,,
b18db117450a24de10ebdc07f8d60721,898d10780eac42f5d69ba837,MSK Gent,,
b18db117450a24de10ebdc07f8d60721,f813c60a6f2a42380b4b5167,Museum of Fine Arts,,
